subscriber_id,amount,timestamp
7862378,0,2020-01-30 15:00:43
2711678,47,2020-01-30 15:06:44
4659011,47,2020-01-30 15:21:47
4045532,9,2020-01-30 15:25:35
4341220,27,2020-01-30 15:36:10
9080973,40,2020-01-30 15:37:31
6730815,31,2020-01-30 15:58:57
6562043,21,2020-01-30 16:24:23
6980116,92,2020-01-30 16:54:01
8980365,39,2020-01-30 17:22:51
2737361,13,2020-01-30 17:24:38
2637558,19,2020-01-30 17:26:12
7433488,10,2020-01-30 17:42:10
1822203,37,2020-01-30 17:44:59
4795202,26,2020-01-30 18:00:02
9836254,23,2020-01-30 18:22:56
5216877,27,2020-01-30 18:25:54
8231353,65,2020-01-30 18:26:26
7362223,70,2020-01-30 18:27:32
1218712,7,2020-01-30 18:37:23
9951480,90,2020-01-30 18:38:45
2083226,56,2020-01-30 18:38:55
6991356,90,2020-01-30 18:43:44
5337913,13,2020-01-30 18:48:05
5043104,46,2020-01-30 19:01:18
2863921,47,2020-01-30 19:02:44
1970398,91,2020-01-30 19:06:45
1858116,92,2020-01-30 19:13:01
7971181,82,2020-01-30 19:25:31
3398730,48,2020-01-30 20:06:09
3864543,62,2020-01-30 20:08:11
7587020,56,2020-01-30 20:09:25
7733266,41,2020-01-30 20:22:15
5320080,5,2020-01-30 20:30:01
4564267,14,2020-01-30 20:30:11
8152703,36,2020-01-30 20:35:10
7409358,59,2020-01-30 20:49:12
6294973,52,2020-01-30 21:05:28
2334258,77,2020-01-30 21:06:24
2403307,43,2020-01-30 21:18:50
7797892,86,2020-01-30 21:26:23
4265247,22,2020-01-30 21:33:58
1821967,31,2020-01-30 21:47:09
3686525,28,2020-01-30 21:48:57
7811437,39,2020-01-30 21:54:49
8469133,63,2020-01-30 21:55:19
5041958,34,2020-01-30 21:56:20
4222790,41,2020-01-30 22:06:52
5712679,60,2020-01-30 22:07:42
8366896,36,2020-01-30 22:17:44
3713073,31,2020-01-30 22:25:51
8369244,30,2020-01-30 22:29:51
8369244,24,2020-01-30 22:33:44
4228001,5,2020-01-30 22:42:33
4845363,77,2020-01-30 22:44:35
2318646,24,2020-01-30 22:51:48
8856442,49,2020-01-30 22:53:54
8679605,30,2020-01-30 23:08:39
6441327,18,2020-01-30 23:19:16
9951480,26,2020-01-30 23:29:07
2946379,56,2020-01-30 23:30:29
9843913,26,2020-01-30 23:30:42
3655667,93,2020-01-30 23:36:10
2712917,86,2020-01-31 00:19:41
9002328,39,2020-01-31 00:26:59
4990747,37,2020-01-31 00:35:18
9625291,83,2020-01-31 01:14:49
1788525,47,2020-01-31 01:23:29
9856534,23,2020-01-31 01:30:18
3041956,49,2020-01-31 01:31:07
2542568,84,2020-01-31 01:37:18
1918063,89,2020-01-31 01:39:43
6139595,21,2020-01-31 01:43:13
3397424,79,2020-01-31 01:50:10
2372180,88,2020-01-31 01:52:17
1666393,60,2020-01-31 01:58:48
9966486,15,2020-01-31 02:01:48
2460488,78,2020-01-31 02:17:31
5154988,5,2020-01-31 02:31:12
9438560,89,2020-01-31 02:47:48
3064665,20,2020-01-31 02:54:37
3080205,58,2020-01-31 03:01:07
5320080,70,2020-01-31 03:17:22
9226442,45,2020-01-31 03:20:08
8711518,53,2020-01-31 03:45:04
6139595,44,2020-01-31 03:50:36
2511573,5,2020-01-31 03:53:18
2962629,13,2020-01-31 03:56:05
3230216,57,2020-01-31 03:58:31
2810115,25,2020-01-31 03:58:33
4585323,37,2020-01-31 04:05:09
6707474,18,2020-01-31 04:11:06
3551505,48,2020-01-31 04:12:09
4982151,57,2020-01-31 04:16:43
3956157,10,2020-01-31 04:28:06
6536667,56,2020-01-31 04:35:11
3075614,96,2020-01-31 04:53:20
6885437,1,2020-01-31 05:05:44
4341220,36,2020-01-31 05:28:33
6812337,53,2020-01-31 05:33:15
3899979,86,2020-01-31 05:33:58
6041792,75,2020-01-31 05:43:16
8786349,9,2020-01-31 05:49:22
5905342,18,2020-01-31 06:04:45
4767027,27,2020-01-31 06:06:01
3397424,8,2020-01-31 06:17:09
8690863,33,2020-01-31 06:22:57
8952943,39,2020-01-31 06:26:28
6568235,31,2020-01-31 06:30:24
4982151,38,2020-01-31 06:31:53
6863073,60,2020-01-31 06:50:45
1068395,39,2020-01-31 07:07:59
1970398,1,2020-01-31 07:27:13
2124824,8,2020-01-31 07:45:05
7448695,15,2020-01-31 07:45:17
1712898,70,2020-01-31 07:45:20
5382577,65,2020-01-31 07:58:48
9028709,11,2020-01-31 08:11:43
6996265,42,2020-01-31 08:24:01
5654820,41,2020-01-31 08:34:05
9091905,34,2020-01-31 08:53:02
5712679,62,2020-01-31 09:02:36
1821967,81,2020-01-31 09:30:25
6996265,79,2020-01-31 09:31:37
9720036,79,2020-01-31 09:32:41
1570333,56,2020-01-31 09:33:18
4249622,82,2020-01-31 09:41:16
6369056,69,2020-01-31 09:43:30
1205019,45,2020-01-31 09:48:50
7318677,13,2020-01-31 09:48:53
8130184,73,2020-01-31 10:06:21
2946379,60,2020-01-31 10:25:52
3703048,42,2020-01-31 10:26:06
9720466,31,2020-01-31 10:29:12
3224062,99,2020-01-31 10:36:07
5450989,62,2020-01-31 10:50:09
1367399,75,2020-01-31 10:53:05
6139595,88,2020-01-31 10:56:31
9824446,39,2020-01-31 11:02:50
8751269,1,2020-01-31 11:06:12
4784287,7,2020-01-31 11:12:07
1662049,24,2020-01-31 11:18:56
4868135,98,2020-01-31 11:23:23
1762967,47,2020-01-31 11:35:37
9611583,72,2020-01-31 11:48:10
3324652,97,2020-01-31 11:53:22
3000356,17,2020-01-31 11:53:32
4471392,85,2020-01-31 12:28:22
1668579,50,2020-01-31 12:37:35
2641434,58,2020-01-31 12:39:09
2328501,55,2020-01-31 12:41:52
7134285,7,2020-01-31 12:43:51
7902441,51,2020-01-31 12:53:58
3451244,82,2020-01-31 13:00:18
7388690,68,2020-01-31 13:00:31
4490184,83,2020-01-31 13:04:59
9251012,30,2020-01-31 13:13:45
9528945,78,2020-01-31 13:13:57
2929971,60,2020-01-31 13:24:02
9596431,60,2020-01-31 13:37:41
8826238,99,2020-01-31 13:46:57
3324652,17,2020-01-31 13:50:42
2403307,37,2020-01-31 13:51:00
2623076,49,2020-01-31 13:53:10
8164544,2,2020-01-31 14:10:56
6216461,54,2020-01-31 14:10:59
9162475,92,2020-01-31 14:12:27
7311350,38,2020-01-31 14:14:16
9318237,44,2020-01-31 14:14:43
2144854,7,2020-01-31 14:16:29
4333176,63,2020-01-31 14:20:59
1263127,97,2020-01-31 14:38:02
3049571,53,2020-01-31 14:43:16
4045532,75,2020-01-31 14:43:48
2878116,7,2020-01-31 14:51:28
5905342,3,2020-01-31 15:03:31
6679337,29,2020-01-31 15:08:24
9624480,34,2020-01-31 15:31:25
5984552,50,2020-01-31 15:54:43
2235387,25,2020-01-31 15:59:59
8935488,24,2020-01-31 16:02:25
6082785,49,2020-01-31 16:03:24
4310777,4,2020-01-31 16:04:23
1373630,74,2020-01-31 16:40:11
4893020,69,2020-01-31 16:43:04
4572733,18,2020-01-31 16:47:46
4904572,40,2020-01-31 16:48:34
7624501,86,2020-01-31 16:50:36
2334258,30,2020-01-31 16:59:42
9453329,96,2020-01-31 17:06:27
6536405,11,2020-01-31 17:09:25
9344710,74,2020-01-31 17:18:49
5043104,34,2020-01-31 17:55:34
4914326,61,2020-01-31 18:06:25
6980341,77,2020-01-31 18:31:22
7719432,80,2020-01-31 18:42:51
3776854,81,2020-01-31 19:14:12
3339415,50,2020-01-31 19:22:11
5548858,16,2020-01-31 19:24:43
2200484,15,2020-01-31 19:30:40
8314503,46,2020-01-31 20:03:45
1224440,93,2020-01-31 20:11:14
8838373,71,2020-01-31 20:14:40
5386494,61,2020-01-31 20:17:49
2757019,40,2020-01-31 20:33:54
7409358,71,2020-01-31 20:51:32
8742691,74,2020-01-31 21:01:48
3451244,36,2020-01-31 21:11:50
6007505,71,2020-01-31 21:17:40
6980341,14,2020-01-31 21:32:08
9054382,58,2020-01-31 21:36:49
9304725,95,2020-01-31 21:38:54
8366896,34,2020-01-31 21:54:31
6472594,87,2020-01-31 22:38:36
1570333,98,2020-01-31 22:58:49
8948247,52,2020-01-31 23:05:34
6418310,64,2020-01-31 23:24:05
5606493,54,2020-01-31 23:37:01
7726658,89,2020-01-31 23:44:46
1643312,38,2020-01-31 23:57:37
3208701,43,2020-01-31 23:58:29
8856442,44,2020-01-31 23:59:24
3562253,58,2020-02-01 00:03:55
7276659,6,2020-02-01 00:18:27
3551505,79,2020-02-01 00:43:29
5216877,98,2020-02-01 01:00:39
6529867,16,2020-02-01 01:11:57
7699948,50,2020-02-01 01:18:58
6885437,7,2020-02-01 01:21:45
5244668,13,2020-02-01 01:26:19
9596431,39,2020-02-01 01:28:41
4646109,94,2020-02-01 02:02:31
4461495,41,2020-02-01 02:13:48
5833404,18,2020-02-01 02:19:47
6502183,91,2020-02-01 02:40:05
8856442,76,2020-02-01 02:41:10
9583988,14,2020-02-01 02:43:05
1758469,37,2020-02-01 02:57:24
8388694,90,2020-02-01 03:14:52
1918063,21,2020-02-01 03:29:11
8498623,81,2020-02-01 03:29:49
3398730,28,2020-02-01 03:38:11
1177026,42,2020-02-01 03:38:24
5062768,26,2020-02-01 03:43:27
6183047,69,2020-02-01 03:47:51
4490184,81,2020-02-01 03:49:56
5186119,51,2020-02-01 04:12:43
7925057,80,2020-02-01 04:26:02
9392470,29,2020-02-01 04:26:26
4914326,75,2020-02-01 04:28:36
9966486,3,2020-02-01 04:40:03
3686525,36,2020-02-01 04:47:38
3780268,23,2020-02-01 05:16:43
3493789,63,2020-02-01 05:18:51
2869911,90,2020-02-01 05:29:47
1211772,89,2020-02-01 05:29:50
2154183,60,2020-02-01 05:42:07
4868770,83,2020-02-01 05:48:40
9348152,68,2020-02-01 05:51:34
6897481,2,2020-02-01 06:01:47
4333176,91,2020-02-01 06:12:45
2730259,47,2020-02-01 06:12:57
7733266,36,2020-02-01 06:13:52
1377695,56,2020-02-01 06:16:58
6883656,80,2020-02-01 06:18:40
6807803,73,2020-02-01 06:28:43
7719432,21,2020-02-01 06:34:45
1595822,55,2020-02-01 06:35:56
6859613,10,2020-02-01 06:50:25
7226522,35,2020-02-01 06:51:05
4193858,32,2020-02-01 07:02:32
5447342,36,2020-02-01 07:03:45
3432855,69,2020-02-01 07:15:31
4011798,10,2020-02-01 07:24:43
9625334,86,2020-02-01 07:46:52
8053313,12,2020-02-01 07:47:27
7797058,78,2020-02-01 07:49:31
5779671,68,2020-02-01 07:59:53
7226522,40,2020-02-01 08:00:49
7735359,95,2020-02-01 08:04:06
6964784,93,2020-02-01 08:05:23
3318958,1,2020-02-01 08:13:43
6315306,17,2020-02-01 08:15:22
4147787,32,2020-02-01 08:20:22
3847916,53,2020-02-01 08:35:13
1215791,12,2020-02-01 08:45:27
1525857,64,2020-02-01 08:52:25
6612917,31,2020-02-01 09:01:19
2962097,23,2020-02-01 09:05:45
3230216,87,2020-02-01 09:16:27
4994840,98,2020-02-01 09:20:18
1711187,88,2020-02-01 09:25:17
7523060,80,2020-02-01 09:30:55
6162989,92,2020-02-01 09:35:22
9095318,84,2020-02-01 09:42:43
8577594,95,2020-02-01 09:48:06
2805425,88,2020-02-01 09:50:13
2318646,42,2020-02-01 09:58:51
1941898,70,2020-02-01 10:26:43
2402693,93,2020-02-01 10:31:11
6002602,79,2020-02-01 10:32:27
2712917,44,2020-02-01 10:42:17
5132923,4,2020-02-01 10:46:32
6885437,4,2020-02-01 11:10:04
1941898,1,2020-02-01 11:14:20
3370777,71,2020-02-01 11:25:34
6536667,87,2020-02-01 11:42:20
1323119,14,2020-02-01 11:46:18
3718118,73,2020-02-01 12:00:24
7203836,90,2020-02-01 12:14:42
1629227,63,2020-02-01 12:35:51
8259622,14,2020-02-01 12:38:18
3230216,27,2020-02-01 12:43:51
4747193,79,2020-02-01 12:46:22
5536041,40,2020-02-01 12:47:13
3041956,52,2020-02-01 13:09:32
1879261,59,2020-02-01 13:52:33
5503386,69,2020-02-01 13:55:05
1377695,30,2020-02-01 14:26:13
6991356,94,2020-02-01 14:34:12
2693600,66,2020-02-01 14:48:08
2334258,13,2020-02-01 14:48:35
6783271,42,2020-02-01 14:52:03
7310032,62,2020-02-01 14:58:10
9285312,2,2020-02-01 15:01:04
9643778,26,2020-02-01 15:02:25
4147787,82,2020-02-01 15:06:45
4886374,32,2020-02-01 15:41:28
6596743,32,2020-02-01 15:45:17
1426927,12,2020-02-01 15:53:35
8622115,42,2020-02-01 15:56:29
7080937,84,2020-02-01 16:07:40
7631456,66,2020-02-01 16:09:55
4795202,74,2020-02-01 16:11:11
7853595,63,2020-02-01 16:21:52
1367399,57,2020-02-01 16:22:57
9047657,50,2020-02-01 16:48:20
9002328,50,2020-02-01 17:05:40
9028709,2,2020-02-01 17:13:25
6885437,40,2020-02-01 17:15:34
8725979,18,2020-02-01 17:21:51
2599654,55,2020-02-01 17:25:15
3999686,97,2020-02-01 17:31:48
7804450,58,2020-02-01 17:41:30
9348152,65,2020-02-01 17:55:34
6201021,39,2020-02-01 17:59:47
2047059,16,2020-02-01 18:09:05
9596431,29,2020-02-01 18:11:53
6331740,8,2020-02-01 18:16:51
4730471,23,2020-02-01 18:44:18
9624480,30,2020-02-01 18:44:47
3619052,95,2020-02-01 18:48:19
3147132,53,2020-02-01 18:50:39
9720036,44,2020-02-01 19:02:16
1338929,44,2020-02-01 19:02:35
7057191,66,2020-02-01 19:03:10
3049609,93,2020-02-01 19:07:28
2238576,95,2020-02-01 19:14:56
3757586,55,2020-02-01 19:17:33
3902976,87,2020-02-01 19:22:03
9378990,40,2020-02-01 19:30:16
3776854,86,2020-02-01 19:36:38
8235599,65,2020-02-01 19:49:44
4362071,82,2020-02-01 20:14:24
5382577,56,2020-02-01 20:21:35
2128714,78,2020-02-01 20:32:56
3445783,58,2020-02-01 20:42:45
1950966,36,2020-02-01 20:44:10
2116313,47,2020-02-01 20:56:20
4549770,67,2020-02-01 21:08:44
8908693,14,2020-02-01 21:14:35
8186260,50,2020-02-01 21:41:16
4750251,49,2020-02-01 21:53:54
5682211,36,2020-02-01 21:56:16
7811437,74,2020-02-01 22:01:06
8952943,89,2020-02-01 22:22:30
9688509,21,2020-02-01 22:23:12
8950423,35,2020-02-01 22:32:11
4207172,0,2020-02-01 22:35:16
8948247,99,2020-02-01 22:53:31
6964784,53,2020-02-01 23:01:51
2765158,42,2020-02-01 23:08:47
1179110,90,2020-02-01 23:11:34
2334258,51,2020-02-01 23:24:44
6315306,87,2020-02-01 23:46:18
6366351,62,2020-02-01 23:58:00
6152760,93,2020-02-02 00:00:28
9613537,95,2020-02-02 00:09:32
6082785,82,2020-02-02 00:09:33
8041542,23,2020-02-02 00:10:49
3413396,73,2020-02-02 00:16:56
7797262,24,2020-02-02 00:18:09
6216461,66,2020-02-02 00:22:19
8948247,16,2020-02-02 00:34:31
8483436,70,2020-02-02 00:45:16
7398834,9,2020-02-02 01:07:17
4312971,29,2020-02-02 01:07:36
8498623,4,2020-02-02 01:07:36
2671401,99,2020-02-02 01:12:14
2962629,25,2020-02-02 01:31:11
9482340,34,2020-02-02 01:32:10
2863921,43,2020-02-02 01:41:13
4348449,37,2020-02-02 01:41:57
5467723,92,2020-02-02 01:49:44
1628337,74,2020-02-02 02:12:36
9682614,23,2020-02-02 02:13:54
9281357,13,2020-02-02 02:14:29
4458124,12,2020-02-02 02:22:49
9344710,12,2020-02-02 02:29:19
8217731,9,2020-02-02 02:39:27
7726658,90,2020-02-02 02:47:33
8517015,5,2020-02-02 02:52:11
4822810,36,2020-02-02 03:03:00
2616517,52,2020-02-02 03:06:44
3718118,5,2020-02-02 03:07:14
9066275,4,2020-02-02 03:10:16
4789162,77,2020-02-02 03:38:17
1668579,76,2020-02-02 03:39:10
2712917,86,2020-02-02 03:56:27
2866325,6,2020-02-02 04:04:39
8950423,37,2020-02-02 04:19:17
9251012,80,2020-02-02 04:48:51
4121672,8,2020-02-02 04:51:09
2933636,73,2020-02-02 04:54:08
6914322,77,2020-02-02 05:10:56
4914326,43,2020-02-02 05:18:07
4160598,67,2020-02-02 05:19:12
6418310,74,2020-02-02 05:20:54
6041792,51,2020-02-02 06:01:06
2208350,23,2020-02-02 06:08:32
6179822,18,2020-02-02 06:13:44
9438560,47,2020-02-02 06:20:20
6859613,11,2020-02-02 06:24:52
1943137,95,2020-02-02 06:42:53
9741587,32,2020-02-02 07:01:00
8806179,4,2020-02-02 07:09:14
6257190,76,2020-02-02 07:12:26
4789162,46,2020-02-02 07:14:45
8164544,25,2020-02-02 07:21:24
7007686,94,2020-02-02 07:31:31
6007505,36,2020-02-02 07:47:15
7721493,67,2020-02-02 07:59:27
3703048,27,2020-02-02 08:03:32
1338929,12,2020-02-02 08:07:34
6634443,39,2020-02-02 08:20:44
4502101,81,2020-02-02 08:32:52
8711518,51,2020-02-02 08:37:01
8529644,62,2020-02-02 08:43:38
1493460,37,2020-02-02 08:53:03
8498623,32,2020-02-02 08:53:20
2869911,52,2020-02-02 09:09:01
2805425,92,2020-02-02 09:16:42
6883656,91,2020-02-02 09:21:40
5041958,99,2020-02-02 09:28:09
4994840,3,2020-02-02 09:30:30
5077414,51,2020-02-02 09:35:07
5386494,44,2020-02-02 09:42:11
2623076,31,2020-02-02 09:45:21
4222790,50,2020-02-02 10:18:24
2477617,57,2020-02-02 10:22:26
3276530,4,2020-02-02 10:33:55
3285262,40,2020-02-02 10:50:57
1859959,0,2020-02-02 11:06:34
8053313,8,2020-02-02 11:10:02
3972864,37,2020-02-02 11:10:14
8483436,62,2020-02-02 11:15:28
8505984,69,2020-02-02 11:19:22
6293514,73,2020-02-02 11:19:52
5077414,63,2020-02-02 11:37:03
7150693,88,2020-02-02 11:40:10
6151493,6,2020-02-02 11:42:29
5159583,54,2020-02-02 12:00:14
2714116,36,2020-02-02 12:18:23
5905342,66,2020-02-02 12:40:23
5019898,53,2020-02-02 12:48:54
5386494,37,2020-02-02 12:56:38
6529867,0,2020-02-02 13:13:49
7699948,5,2020-02-02 13:14:00
5298763,5,2020-02-02 13:15:11
6298593,0,2020-02-02 13:26:48
9720466,0,2020-02-02 13:27:07
4044894,92,2020-02-02 13:33:29
6660716,42,2020-02-02 13:36:17
6144646,95,2020-02-02 13:39:47
9714517,86,2020-02-02 13:39:52
3804302,24,2020-02-02 13:44:04
6021404,78,2020-02-02 13:51:18
5274641,86,2020-02-02 13:51:32
7486463,42,2020-02-02 13:52:35
1941898,8,2020-02-02 14:06:23
5247015,73,2020-02-02 14:13:46
1246648,67,2020-02-02 14:14:07
6007505,1,2020-02-02 14:25:01
9162475,93,2020-02-02 14:30:55
2992666,80,2020-02-02 14:31:25
1918068,6,2020-02-02 14:36:58
6266632,17,2020-02-02 14:41:39
5550445,30,2020-02-02 14:43:14
8187676,8,2020-02-02 14:43:58
7339121,24,2020-02-02 14:58:40
4646109,81,2020-02-02 15:07:05
4784287,33,2020-02-02 15:08:04
3883377,1,2020-02-02 15:09:10
6915000,97,2020-02-02 15:29:52
8725979,25,2020-02-02 15:39:22
3732143,66,2020-02-02 15:56:56
7735359,68,2020-02-02 16:04:36
5903808,30,2020-02-02 16:06:44
6562043,77,2020-02-02 16:06:59
4646109,91,2020-02-02 16:20:28
7318677,5,2020-02-02 16:25:19
9604502,20,2020-02-02 16:25:28
8765394,14,2020-02-02 16:27:16
5550445,82,2020-02-02 16:38:08
1250213,16,2020-02-02 16:58:17
1886528,24,2020-02-02 16:59:33
5105445,83,2020-02-02 17:09:15
1179110,93,2020-02-02 17:23:41
5779671,44,2020-02-02 17:27:11
6596743,94,2020-02-02 17:29:06
4592909,91,2020-02-02 17:36:28
4822810,1,2020-02-02 17:37:15
2962629,28,2020-02-02 17:38:44
4549770,59,2020-02-02 17:46:52
9318237,50,2020-02-02 17:58:09
3285262,23,2020-02-02 18:00:23
9098735,37,2020-02-02 18:11:38
2862793,13,2020-02-02 18:13:15
9720036,16,2020-02-02 18:17:14
1628337,58,2020-02-02 18:41:55
3485058,27,2020-02-02 19:17:32
4414262,9,2020-02-02 19:18:44
6139595,29,2020-02-02 19:41:38
3619052,12,2020-02-02 19:54:33
4392272,73,2020-02-02 19:57:33
2619185,78,2020-02-02 20:06:03
6021404,35,2020-02-02 20:15:40
9741587,30,2020-02-02 20:26:04
5425950,65,2020-02-02 20:28:31
6873872,46,2020-02-02 20:50:52
5724478,67,2020-02-02 20:56:42
2810115,57,2020-02-02 20:58:44
7860952,86,2020-02-02 21:08:17
6658012,98,2020-02-02 21:09:59
1762967,33,2020-02-02 21:17:41
8584934,17,2020-02-02 21:19:06
2753112,43,2020-02-02 21:29:50
4747193,52,2020-02-02 21:32:29
8450707,7,2020-02-02 21:39:16
5207509,84,2020-02-02 21:51:41
7809416,53,2020-02-02 22:02:33
3125607,82,2020-02-02 22:02:37
4222790,9,2020-02-02 22:24:15
9700447,1,2020-02-02 22:37:43
3562253,71,2020-02-02 23:13:13
4160598,70,2020-02-02 23:22:38
6996265,43,2020-02-02 23:30:53
6413220,74,2020-02-02 23:34:12
9421381,3,2020-02-02 23:34:32
4392272,48,2020-02-02 23:45:48
6980061,92,2020-02-02 23:54:18
2318646,73,2020-02-02 23:54:37
6679337,10,2020-02-02 23:56:03
3432855,76,2020-02-02 23:56:38
8965925,86,2020-02-03 00:25:36
8437868,16,2020-02-03 00:35:26
8935488,9,2020-02-03 00:39:19
3899979,21,2020-02-03 00:41:30
8140802,10,2020-02-03 00:45:06
4265649,42,2020-02-03 00:51:21
2208350,71,2020-02-03 00:52:21
9838320,32,2020-02-03 01:00:37
8505984,27,2020-02-03 01:07:16
9912316,41,2020-02-03 01:28:38
3718118,23,2020-02-03 01:29:51
9700447,36,2020-02-03 01:31:51
9780737,77,2020-02-03 01:32:10
6807803,72,2020-02-03 01:42:44
9790053,1,2020-02-03 01:55:11
2978789,74,2020-02-03 01:58:17
2599040,60,2020-02-03 02:01:00
2101782,1,2020-02-03 02:07:02
7983131,85,2020-02-03 02:08:21
1879261,73,2020-02-03 02:21:54
4994840,57,2020-02-03 02:29:09
3109783,75,2020-02-03 02:29:15
2671401,52,2020-02-03 02:42:23
6980061,4,2020-02-03 02:59:09
4341220,48,2020-02-03 03:04:38
8025783,98,2020-02-03 03:23:35
7925057,57,2020-02-03 03:37:13
5753817,4,2020-02-03 03:40:22
9529190,89,2020-02-03 04:24:12
4893020,62,2020-02-03 04:33:58
8751269,83,2020-02-03 04:51:18
3972864,70,2020-02-03 04:58:18
6430002,0,2020-02-03 05:00:20
6679337,99,2020-02-03 05:02:45
1275856,70,2020-02-03 05:08:36
3835643,64,2020-02-03 05:11:01
6266691,72,2020-02-03 05:14:59
7177347,97,2020-02-03 05:24:37
4262592,81,2020-02-03 05:38:15
8484276,69,2020-02-03 05:43:01
3899979,68,2020-02-03 05:47:49
9824446,0,2020-02-03 05:48:17
7624501,63,2020-02-03 05:57:27
4405184,45,2020-02-03 06:02:43
1690659,21,2020-02-03 06:13:15
2623076,22,2020-02-03 06:20:04
4160598,41,2020-02-03 06:24:17
7407981,56,2020-02-03 06:32:17
3339415,36,2020-02-03 06:33:17
4994840,39,2020-02-03 06:48:54
9611583,52,2020-02-03 07:14:14
1622861,8,2020-02-03 07:14:57
6996265,88,2020-02-03 07:18:38
5812685,8,2020-02-03 07:55:03
3224062,27,2020-02-03 08:11:03
1918068,17,2020-02-03 08:13:54
4317531,93,2020-02-03 08:14:33
4508222,45,2020-02-03 08:23:36
5606493,8,2020-02-03 08:25:49
6183047,21,2020-02-03 08:26:44
2208350,21,2020-02-03 08:28:01
3619052,4,2020-02-03 08:37:25
4078144,54,2020-02-03 08:40:23
2962629,12,2020-02-03 08:42:42
2108526,92,2020-02-03 08:44:48
7726658,74,2020-02-03 08:46:47
6863073,96,2020-02-03 08:47:03
5159583,64,2020-02-03 08:57:11
3752710,56,2020-02-03 09:05:08
6454205,89,2020-02-03 09:20:30
8312993,26,2020-02-03 09:36:01
6562043,14,2020-02-03 09:38:02
6216461,49,2020-02-03 09:54:03
8140802,85,2020-02-03 09:59:58
7057191,73,2020-02-03 10:06:34
4249622,6,2020-02-03 10:17:52
8723227,78,2020-02-03 10:25:39
3041956,19,2020-02-03 10:35:09
7447288,29,2020-02-03 10:43:05
2222948,64,2020-02-03 10:53:17
1105391,80,2020-02-03 10:58:45
6915000,81,2020-02-03 11:04:42
1218712,78,2020-02-03 11:06:30
1800877,67,2020-02-03 11:13:03
8498623,12,2020-02-03 11:13:14
6294973,77,2020-02-03 11:13:35
6448553,84,2020-02-03 11:14:17
6266691,6,2020-02-03 11:24:21
6144646,4,2020-02-03 11:44:29
6448553,73,2020-02-03 11:55:49
6187949,57,2020-02-03 11:58:17
6082785,98,2020-02-03 12:06:04
6369056,1,2020-02-03 12:36:44
2862793,44,2020-02-03 12:39:15
5984552,28,2020-02-03 12:45:46
9091905,91,2020-02-03 12:55:07
1918068,66,2020-02-03 13:04:25
2144854,21,2020-02-03 13:17:27
1800877,41,2020-02-03 13:51:13
2425712,82,2020-02-03 13:53:00
4378182,50,2020-02-03 14:17:08
2491190,7,2020-02-03 14:18:17
6007505,71,2020-02-03 14:31:46
3776854,90,2020-02-03 14:40:32
3034933,96,2020-02-03 14:55:07
6298593,44,2020-02-03 15:20:00
9856534,50,2020-02-03 15:51:23
2456337,92,2020-02-03 15:57:23
9304725,72,2020-02-03 16:17:49
4249622,86,2020-02-03 16:39:30
4627692,90,2020-02-03 16:48:02
6293514,56,2020-02-03 16:59:33
7007686,62,2020-02-03 17:01:23
7867579,53,2020-02-03 17:31:10
4348362,91,2020-02-03 17:50:46
2506454,89,2020-02-03 17:54:29
8765394,15,2020-02-03 17:57:13
7276659,79,2020-02-03 18:05:18
2757019,88,2020-02-03 18:22:17
6012160,49,2020-02-03 18:31:34
8826238,37,2020-02-03 18:40:59
9243755,91,2020-02-03 18:50:24
5648277,55,2020-02-03 19:11:18
8571367,28,2020-02-03 19:27:23
4077091,11,2020-02-03 19:30:49
7150693,30,2020-02-03 19:31:57
9392470,26,2020-02-03 19:36:15
2711678,59,2020-02-03 19:39:46
6897481,75,2020-02-03 19:44:12
2866325,36,2020-02-03 19:50:18
5186119,60,2020-02-03 19:51:59
3049609,95,2020-02-03 20:00:41
7634995,29,2020-02-03 20:18:26
1231659,27,2020-02-03 20:25:08
6658012,46,2020-02-03 20:51:23
4023193,61,2020-02-03 21:02:51
9965336,60,2020-02-03 21:09:19
7981222,10,2020-02-03 21:17:56
5757081,87,2020-02-03 21:37:31
3713073,7,2020-02-03 22:04:56
4904572,0,2020-02-03 22:05:41
1622861,79,2020-02-03 22:11:46
4262592,63,2020-02-03 22:17:59
1643312,95,2020-02-03 22:23:21
8217731,30,2020-02-03 22:45:14
6703220,21,2020-02-03 22:48:03
5536041,61,2020-02-03 23:01:36
5216877,1,2020-02-03 23:03:27
7150693,38,2020-02-03 23:10:45
2582376,53,2020-02-03 23:15:16
2384812,73,2020-02-03 23:24:43
3230216,53,2020-02-03 23:39:21
8164544,25,2020-02-04 00:00:20
4538767,24,2020-02-04 00:19:33
6915000,69,2020-02-04 00:40:52
8243272,76,2020-02-04 00:45:14
9769867,12,2020-02-04 00:51:10
7311350,97,2020-02-04 00:55:37
5382577,3,2020-02-04 00:59:16
1263127,35,2020-02-04 01:50:55
7339121,63,2020-02-04 01:56:06
1762967,75,2020-02-04 02:00:57
9378990,88,2020-02-04 02:01:20
9080973,77,2020-02-04 02:27:49
3276530,65,2020-02-04 02:27:51
9583988,37,2020-02-04 02:41:54
5431548,61,2020-02-04 02:42:14
9348152,47,2020-02-04 03:01:50
6283545,41,2020-02-04 03:08:24
1319649,68,2020-02-04 03:29:28
1970398,47,2020-02-04 03:31:52
4490184,66,2020-02-04 03:52:58
